PERF,app_time,type,operation,name,duration
PERF,17954,sb_RenderExtension,render,"text",0
PERF,17954,sb_Control,render,"backgroundTable.1.1",0
PERF,17954,sb_String,render,"2002",0
PERF,17955,sb_RenderExtension,render,"text",1
PERF,17955,sb_Control,render,"backgroundTable.2.1",1
PERF,17955,sb_String,render,"2003",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.3.1",0
PERF,17955,sb_String,render,"2004",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.4.1",0
PERF,17955,sb_String,render,"2005",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.5.1",0
PERF,17955,sb_String,render,"2006",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.6.1",0
PERF,17955,sb_String,render,"2007",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.7.1",0
PERF,17955,sb_String,render,"2008",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.8.1",0
PERF,17955,sb_String,render,"2009",0
PERF,17955,sb_RenderExtension,render,"text",0
PERF,17955,sb_Control,render,"backgroundTable.9.1",0
PERF,17956,sb_String,render,"2010",0
PERF,17956,sb_RenderExtension,render,"text",0
PERF,17956,sb_Control,render,"backgroundTable.10.1",0
PERF,17957,sb_Image,render,"images/scrollingListBG.png",1
PERF,17957,sb_RenderExtension,render,"image",1
PERF,17957,sb_Control,render,"whiteFill",1
PERF,17957,sb_Control,render,"foregroundTable",0
PERF,17957,sb_String,render,"2005",0
PERF,17957,sb_RenderExtension,render,"text",0
PERF,17957,sb_Control,render,"foregroundTable.5.1",0
PERF,17957,sb_String,render,"2006",0
PERF,17957,sb_RenderExtension,render,"text",0
PERF,17957,sb_Control,render,"foregroundTable.6.1",0
PERF,17957,sb_Control,render,"backgroundTable",0
PERF,17957,sb_String,render,"8",0
PERF,17957,sb_RenderExtension,render,"text",0
PERF,17957,sb_Control,render,"backgroundTable.8.1",0
PERF,17957,sb_String,render,"9",0
PERF,17957,sb_RenderExtension,render,"text",0
PERF,17957,sb_Control,render,"backgroundTable.9.1",0
PERF,17958,sb_String,render,"10",1
PERF,17958,sb_RenderExtension,render,"text",1
PERF,17958,sb_Control,render,"backgroundTable.10.1",1
PERF,17958,sb_String,render,"11",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.11.1",0
PERF,17958,sb_String,render,"12",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.12.1",0
PERF,17958,sb_String,render,"1",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.13.1",0
PERF,17958,sb_String,render,"2",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.14.1",0
PERF,17958,sb_String,render,"3",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.15.1",0
PERF,17958,sb_String,render,"4",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.16.1",0
PERF,17958,sb_String,render,"5",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.17.1",0
PERF,17958,sb_String,render,"6",0
PERF,17958,sb_RenderExtension,render,"text",0
PERF,17958,sb_Control,render,"backgroundTable.18.1",0
PERF,17959,sb_Image,render,"images/scrollingListBG.png",1
PERF,17959,sb_RenderExtension,render,"image",1
PERF,17959,sb_Control,render,"whiteFill",1
PERF,17959,sb_Control,render,"foregroundTable",0
PERF,17959,sb_String,render,"1",0
PERF,17959,sb_RenderExtension,render,"text",0
PERF,17959,sb_Control,render,"foregroundTable.13.1",0
PERF,17959,sb_Control,render,"backgroundTable",0
PERF,17959,sb_String,render,"56",0
PERF,17959,sb_RenderExtension,render,"text",0
PERF,17959,sb_Control,render,"backgroundTable.56.1",0
PERF,17959,sb_String,render,"57",0
PERF,17959,sb_RenderExtension,render,"text",0
PERF,17959,sb_Control,render,"backgroundTable.57.1",0
PERF,17960,sb_String,render,"58",1
PERF,17960,sb_RenderExtension,render,"text",1
PERF,17960,sb_Control,render,"backgroundTable.58.1",1
PERF,17960,sb_String,render,"59",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.59.1",0
PERF,17960,sb_String,render,"60",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.60.1",0
PERF,17960,sb_String,render,"1",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.61.1",0
PERF,17960,sb_String,render,"2",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.62.1",0
PERF,17960,sb_String,render,"3",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.63.1",0
PERF,17960,sb_String,render,"4",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.64.1",0
PERF,17960,sb_String,render,"5",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.65.1",0
PERF,17960,sb_String,render,"6",0
PERF,17960,sb_RenderExtension,render,"text",0
PERF,17960,sb_Control,render,"backgroundTable.66.1",0
PERF,17961,sb_Image,render,"images/scrollingListBG.png",1
PERF,17961,sb_RenderExtension,render,"image",1
PERF,17961,sb_Control,render,"whiteFill",1
PERF,17961,sb_Control,render,"foregroundTable",0
PERF,17961,sb_String,render,"1",0
PERF,17961,sb_RenderExtension,render,"text",0
PERF,17961,sb_Control,render,"foregroundTable.61.1",0
PERF,17962,sb_RenderExtension,render,"fill",1
PERF,17962,sb_Control,render,"TitleBarColour",1
PERF,17962,sb_String,render,"DAY",0
PERF,17962,sb_RenderExtension,render,"text",0
PERF,17962,sb_Control,render,"dayText",0
PERF,17962,sb_String,render,"MONTH",0
PERF,17962,sb_RenderExtension,render,"text",0
PERF,17962,sb_Control,render,"monthText",0
PERF,17962,sb_String,render,"YEAR",0
PERF,17962,sb_RenderExtension,render,"text",0
PERF,17962,sb_Control,render,"yearText",0
PERF,17962,sb_String,render,"HOUR",0
PERF,17962,sb_RenderExtension,render,"text",0
PERF,17962,sb_Control,render,"hourText",0
PERF,17963,sb_String,render,"MINUTE",0
PERF,17963,sb_RenderExtension,render,"text",0
PERF,17963,sb_Control,render,"minuteText",0
PERF,17964,sb_Image,render,"images/backButtonColour.png",0
PERF,17964,sb_RenderExtension,render,"image",1
PERF,17965,sb_Image,render,"images/timeIconBG.png",1
PERF,17965,sb_RenderExtension,render,"image",1
PERF,17965,sb_Control,render,"backButtonColour",2
PERF,17965,sb_String,render,"BACK",0
PERF,17965,sb_RenderExtension,render,"text",0
PERF,17965,sb_Control,render,"cycle",0
PERF,17965,sb_Layer,render,"dateLayer",16
PERF,17965,sb_Screen,render,"dateScreen",37
PERF,17972,sb_Screen,render,"display_update",7
PERF,17973,sb_Lua,func,"CBSetupYearTable",0
PERF,17973,sb_Action,func,"gra.lua",0
PERF,17973,sb_Event,dispatch,"checkYearTableEvent",1
PERF,17974,sb_Event,dispatch,"gre.redraw",0
PERF,17977,sb_Screen,size,"dateScreen",3
PERF,17998,sb_Image,render,"images/Backgrounds/washerBG.png",21
PERF,17998,sb_RenderExtension,render,"image",21
PERF,17998,sb_Control,render,"background",21
PERF,17998,sb_Layer,render,"background",21
PERF,17998,sb_Control,render,"backgroundTable",0
PERF,17998,sb_String,render,"27",0
PERF,17998,sb_RenderExtension,render,"text",0
PERF,17998,sb_Control,render,"backgroundTable.27.1",0
PERF,17998,sb_String,render,"28",0
PERF,17998,sb_RenderExtension,render,"text",0
PERF,17998,sb_Control,render,"backgroundTable.28.1",0
PERF,17998,sb_String,render,"29",0
PERF,17998,sb_RenderExtension,render,"text",0
PERF,17998,sb_Control,render,"backgroundTable.29.1",0
PERF,17998,sb_String,render,"30",0
PERF,17999,sb_RenderExtension,render,"text",1
PERF,17999,sb_Control,render,"backgroundTable.30.1",1
PERF,17999,sb_String,render,"31",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.31.1",0
PERF,17999,sb_String,render,"1",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.32.1",0
PERF,17999,sb_String,render,"2",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.33.1",0
PERF,17999,sb_String,render,"3",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.34.1",0
PERF,17999,sb_String,render,"4",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.35.1",0
PERF,17999,sb_String,render,"5",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.36.1",0
PERF,17999,sb_String,render,"6",0
PERF,17999,sb_RenderExtension,render,"text",0
PERF,17999,sb_Control,render,"backgroundTable.37.1",0
PERF,18000,sb_Image,render,"images/scrollingListBG.png",0
PERF,18000,sb_RenderExtension,render,"image",1
PERF,18000,sb_Control,render,"whiteFill",1
PERF,18000,sb_Control,render,"foregroundTable",0
PERF,18000,sb_String,render,"1",0
PERF,18000,sb_RenderExtension,render,"text",0
PERF,18000,sb_Control,render,"foregroundTable.32.1",0
PERF,18000,sb_Control,render,"backgroundTable",0
PERF,18001,sb_String,render,"September",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.9.1",0
PERF,18001,sb_String,render,"October",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.10.1",0
PERF,18001,sb_String,render,"November",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.11.1",0
PERF,18001,sb_String,render,"December",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.12.1",0
PERF,18001,sb_String,render,"January",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.13.1",0
PERF,18001,sb_String,render,"Febuary",0
PERF,18001,sb_RenderExtension,render,"text",0
PERF,18001,sb_Control,render,"backgroundTable.14.1",0
PERF,18002,sb_String,render,"March",0
PERF,18002,sb_RenderExtension,render,"text",0
PERF,18002,sb_Control,render,"backgroundTable.15.1",0
PERF,18002,sb_String,render,"April",0
PERF,18002,sb_RenderExtension,render,"text",0
PERF,18002,sb_Control,render,"backgroundTable.16.1",0
PERF,18002,sb_String,render,"May",0
PERF,18002,sb_RenderExtension,render,"text",0
PERF,18002,sb_Control,render,"backgroundTable.17.1",0
PERF,18002,sb_String,render,"June",0
PERF,18002,sb_RenderExtension,render,"text",0
PERF,18002,sb_Control,render,"backgroundTable.18.1",0
PERF,18002,sb_String,render,"July",0
PERF,18002,sb_RenderExtension,render,"text",0
PERF,18002,sb_Control,render,"backgroundTable.19.1",0
PERF,18004,sb_Image,render,"images/scrollingListBG.png",2
PERF,18004,sb_RenderExtension,render,"image",2
PERF,18004,sb_Control,render,"whiteFill",2
PERF,18004,sb_Control,render,"foregroundTable",0
PERF,18004,sb_String,render,"Febuary",0
PERF,18004,sb_RenderExtension,render,"text",0
PERF,18004,sb_Control,render,"foregroundTable.14.1",0
PERF,18004,sb_Control,render,"backgroundTable",0
PERF,18004,sb_String,render,"2001",0
PERF,18004,sb_RenderExtension,render,"text",0
PERF,18004,sb_Control,render,"backgroundTable.1.1",0
PERF,18004,sb_String,render,"2002",0
PERF,18004,sb_RenderExtension,render,"text",0
PERF,18004,sb_Control,render,"backgroundTable.2.1",0
PERF,18004,sb_String,render,"2003",0
PERF,18004,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.3.1",1
PERF,18005,sb_String,render,"2004",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.4.1",0
PERF,18005,sb_String,render,"2005",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.5.1",0
PERF,18005,sb_String,render,"2006",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.6.1",0
PERF,18005,sb_String,render,"2007",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.7.1",0
PERF,18005,sb_String,render,"2008",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.8.1",0
PERF,18005,sb_String,render,"2009",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.9.1",0
PERF,18005,sb_String,render,"2010",0
PERF,18005,sb_RenderExtension,render,"text",0
PERF,18005,sb_Control,render,"backgroundTable.10.1",0
PERF,18006,sb_Image,render,"images/scrollingListBG.png",0
PERF,18006,sb_RenderExtension,render,"image",0
PERF,18006,sb_Control,render,"whiteFill",0
PERF,18007,sb_Control,render,"foregroundTable",0
PERF,18007,sb_String,render,"2005",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"foregroundTable.5.1",0
PERF,18007,sb_String,render,"2006",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"foregroundTable.6.1",0
PERF,18007,sb_Control,render,"backgroundTable",0
PERF,18007,sb_String,render,"8",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.8.1",0
PERF,18007,sb_String,render,"9",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.9.1",0
PERF,18007,sb_String,render,"10",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.10.1",0
PERF,18007,sb_String,render,"11",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.11.1",0
PERF,18007,sb_String,render,"12",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.12.1",0
PERF,18007,sb_String,render,"1",0
PERF,18007,sb_RenderExtension,render,"text",0
PERF,18007,sb_Control,render,"backgroundTable.13.1",0
PERF,18008,sb_String,render,"2",0
PERF,18008,sb_RenderExtension,render,"text",1
PERF,18008,sb_Control,render,"backgroundTable.14.1",1
PERF,18008,sb_String,render,"3",0
PERF,18008,sb_RenderExtension,render,"text",0
PERF,18008,sb_Control,render,"backgroundTable.15.1",0
PERF,18008,sb_String,render,"4",0
PERF,18008,sb_RenderExtension,render,"text",0
PERF,18008,sb_Control,render,"backgroundTable.16.1",0
PERF,18008,sb_String,render,"5",0
PERF,18008,sb_RenderExtension,render,"text",0
PERF,18008,sb_Control,render,"backgroundTable.17.1",0
PERF,18008,sb_String,render,"6",0
PERF,18008,sb_RenderExtension,render,"text",0
PERF,18008,sb_Control,render,"backgroundTable.18.1",0
PERF,18009,sb_Image,render,"images/scrollingListBG.png",1
PERF,18009,sb_RenderExtension,render,"image",1
PERF,18009,sb_Control,render,"whiteFill",1
PERF,18009,sb_Control,render,"foregroundTable",0
PERF,18009,sb_String,render,"1",0
PERF,18009,sb_RenderExtension,render,"text",0
PERF,18009,sb_Control,render,"foregroundTable.13.1",0
PERF,18009,sb_Control,render,"backgroundTable",0
PERF,18009,sb_String,render,"56",0
PERF,18009,sb_RenderExtension,render,"text",0
PERF,18009,sb_Control,render,"backgroundTable.56.1",0
PERF,18009,sb_String,render,"57",0
PERF,18009,sb_RenderExtension,render,"text",0
PERF,18009,sb_Control,render,"backgroundTable.57.1",0
PERF,18009,sb_String,render,"58",0
PERF,18009,sb_RenderExtension,render,"text",0
PERF,18009,sb_Control,render,"backgroundTable.58.1",0
PERF,18010,sb_String,render,"59",1
PERF,18010,sb_RenderExtension,render,"text",1
PERF,18010,sb_Control,render,"backgroundTable.59.1",1
PERF,18010,sb_String,render,"60",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.60.1",0
PERF,18010,sb_String,render,"1",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.61.1",0
PERF,18010,sb_String,render,"2",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.62.1",0
PERF,18010,sb_String,render,"3",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.63.1",0
PERF,18010,sb_String,render,"4",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.64.1",0
PERF,18010,sb_String,render,"5",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.65.1",0
PERF,18010,sb_String,render,"6",0
PERF,18010,sb_RenderExtension,render,"text",0
PERF,18010,sb_Control,render,"backgroundTable.66.1",0
PERF,18011,sb_Image,render,"images/scrollingListBG.png",1
PERF,18011,sb_RenderExtension,render,"image",1
PERF,18011,sb_Control,render,"whiteFill",1
PERF,18011,sb_Control,render,"foregroundTable",0
PERF,18011,sb_String,render,"1",0
PERF,18011,sb_RenderExtension,render,"text",0
PERF,18011,sb_Control,render,"foregroundTable.61.1",0
PERF,18012,sb_RenderExtension,render,"fill",1
PERF,18012,sb_Control,render,"TitleBarColour",1
PERF,18012,sb_String,render,"DAY",0
PERF,18012,sb_RenderExtension,render,"text",0
PERF,18012,sb_Control,render,"dayText",0
PERF,18012,sb_String,render,"MONTH",0
PERF,18012,sb_RenderExtension,render,"text",0
PERF,18012,sb_Control,render,"monthText",0
PERF,18012,sb_String,render,"YEAR",0
PERF,18012,sb_RenderExtension,render,"text",0
PERF,18012,sb_Control,render,"yearText",0
PERF,18012,sb_String,render,"HOUR",0
PERF,18012,sb_RenderExtension,render,"text",0
PERF,18012,sb_Control,render,"hourText",0
PERF,18012,sb_String,render,"MINUTE",0
PERF,18012,sb_RenderExtension,render,"text",0
PERF,18012,sb_Control,render,"minuteText",0
PERF,18013,sb_Image,render,"images/backButtonColour.png",1
PERF,18013,sb_RenderExtension,render,"image",1
PERF,18014,sb_Image,render,"images/timeIconBG.png",1
PERF,18014,sb_RenderExtension,render,"image",1
PERF,18014,sb_Control,render,"backButtonColour",2
PERF,18014,sb_String,render,"BACK",0
PERF,18014,sb_RenderExtension,render,"text",0
PERF,18014,sb_Control,render,"cycle",0
PERF,18014,sb_Layer,render,"dateLayer",16
PERF,18014,sb_Screen,render,"dateScreen",37
PERF,18022,sb_Screen,render,"display_update",8
PERF,18023,sb_Lua,func,"CBSetupYearTable",1
PERF,18023,sb_Action,func,"gra.lua",1
PERF,18023,sb_Event,dispatch,"checkYearTableEvent",1
PERF,18024,sb_Action,func,"gra.table.press",0
PERF,18024,sb_Lua,func,"CBDatePress",0
PERF,18024,sb_Action,func,"gra.lua",0
PERF,18025,sb_Lua,func,"idleTimer",0
PERF,18025,sb_Action,func,"gra.lua",1
PERF,18025,sb_Event,dispatch,"gre.press",1
PERF,18025,sb_Event,dispatch,"gre.redraw",0
PERF,18028,sb_Screen,size,"dateScreen",3
PERF,18049,sb_Image,render,"images/Backgrounds/washerBG.png",21
PERF,18049,sb_RenderExtension,render,"image",21
PERF,18049,sb_Control,render,"background",21
PERF,18049,sb_Layer,render,"background",21
PERF,18049,sb_Control,render,"backgroundTable",0
PERF,18050,sb_String,render,"27",1
PERF,18050,sb_RenderExtension,render,"text",1
PERF,18050,sb_Control,render,"backgroundTable.27.1",1
PERF,18050,sb_String,render,"28",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.28.1",0
PERF,18050,sb_String,render,"29",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.29.1",0
PERF,18050,sb_String,render,"30",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.30.1",0
PERF,18050,sb_String,render,"31",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.31.1",0
PERF,18050,sb_String,render,"1",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.32.1",0
PERF,18050,sb_String,render,"2",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.33.1",0
PERF,18050,sb_String,render,"3",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.34.1",0
PERF,18050,sb_String,render,"4",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.35.1",0
PERF,18050,sb_String,render,"5",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18050,sb_Control,render,"backgroundTable.36.1",0
PERF,18050,sb_String,render,"6",0
PERF,18050,sb_RenderExtension,render,"text",0
PERF,18051,sb_Control,render,"backgroundTable.37.1",1
PERF,18051,sb_Image,render,"images/scrollingListBG.png",0
PERF,18051,sb_RenderExtension,render,"image",0
PERF,18051,sb_Control,render,"whiteFill",0
PERF,18051,sb_Control,render,"foregroundTable",0
PERF,18052,sb_String,render,"1",1
PERF,18052,sb_RenderExtension,render,"text",1
PERF,18052,sb_Control,render,"foregroundTable.32.1",1
PERF,18052,sb_Control,render,"backgroundTable",0
PERF,18052,sb_String,render,"September",0
PERF,18052,sb_RenderExtension,render,"text",0
PERF,18052,sb_Control,render,"backgroundTable.9.1",0
PERF,18052,sb_String,render,"October",0
PERF,18052,sb_RenderExtension,render,"text",0
PERF,18052,sb_Control,render,"backgroundTable.10.1",0
PERF,18052,sb_String,render,"November",0
PERF,18052,sb_RenderExtension,render,"text",0
PERF,18052,sb_Control,render,"backgroundTable.11.1",0
PERF,18052,sb_String,render,"December",0
PERF,18052,sb_RenderExtension,render,"text",0
PERF,18052,sb_Control,render,"backgroundTable.12.1",0
PERF,18052,sb_String,render,"January",0
PERF,18052,sb_RenderExtension,render,"text",0
PERF,18052,sb_Control,render,"backgroundTable.13.1",0
PERF,18053,sb_String,render,"Febuary",1
PERF,18053,sb_RenderExtension,render,"text",1
PERF,18053,sb_Control,render,"backgroundTable.14.1",1
PERF,18053,sb_String,render,"March",0
PERF,18053,sb_RenderExtension,render,"text",0
PERF,18053,sb_Control,render,"backgroundTable.15.1",0
PERF,18053,sb_String,render,"April",0
PERF,18053,sb_RenderExtension,render,"text",0
PERF,18053,sb_Control,render,"backgroundTable.16.1",0
PERF,18053,sb_String,render,"May",0
PERF,18053,sb_RenderExtension,render,"text",0
PERF,18053,sb_Control,render,"backgroundTable.17.1",0
PERF,18053,sb_String,render,"June",0
PERF,18053,sb_RenderExtension,render,"text",0
PERF,18053,sb_Control,render,"backgroundTable.18.1",0
PERF,18053,sb_String,render,"July",0
PERF,18053,sb_RenderExtension,render,"text",0
PERF,18053,sb_Control,render,"backgroundTable.19.1",0
PERF,18054,sb_Image,render,"images/scrollingListBG.png",1
PERF,18054,sb_RenderExtension,render,"image",1
PERF,18055,sb_Control,render,"whiteFill",2
PERF,18055,sb_Control,render,"foregroundTable",0
PERF,18055,sb_String,render,"Febuary",0
PERF,18055,sb_RenderExtension,render,"text",0
PERF,18055,sb_Control,render,"foregroundTable.14.1",0
PERF,18055,sb_Control,render,"backgroundTable",0
PERF,18055,sb_String,render,"2001",0
PERF,18055,sb_RenderExtension,render,"text",0
PERF,18055,sb_Control,render,"backgroundTable.1.1",0
PERF,18055,sb_String,render,"2002",0
PERF,18055,sb_RenderExtension,render,"text",0
PERF,18055,sb_Control,render,"backgroundTable.2.1",0
PERF,18055,sb_String,render,"2003",0
PERF,18055,sb_RenderExtension,render,"text",0
PERF,18055,sb_Control,render,"backgroundTable.3.1",0
PERF,18056,sb_String,render,"2004",1
PERF,18056,sb_RenderExtension,render,"text",1
PERF,18056,sb_Control,render,"backgroundTable.4.1",1
PERF,18056,sb_String,render,"2005",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.5.1",0
PERF,18056,sb_String,render,"2006",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.6.1",0
PERF,18056,sb_String,render,"2007",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.7.1",0
PERF,18056,sb_String,render,"2008",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.8.1",0
PERF,18056,sb_String,render,"2009",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.9.1",0
PERF,18056,sb_String,render,"2010",0
PERF,18056,sb_RenderExtension,render,"text",0
PERF,18056,sb_Control,render,"backgroundTable.10.1",0
PERF,18057,sb_Image,render,"images/scrollingListBG.png",0
PERF,18057,sb_RenderExtension,render,"image",1
PERF,18058,sb_Control,render,"whiteFill",2
PERF,18058,sb_Control,render,"foregroundTable",0
PERF,18058,sb_String,render,"2005",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"foregroundTable.5.1",0
PERF,18058,sb_String,render,"2006",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"foregroundTable.6.1",0
PERF,18058,sb_Control,render,"backgroundTable",0
PERF,18058,sb_String,render,"8",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.8.1",0
PERF,18058,sb_String,render,"9",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.9.1",0
PERF,18058,sb_String,render,"10",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.10.1",0
PERF,18058,sb_String,render,"11",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.11.1",0
PERF,18058,sb_String,render,"12",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.12.1",0
PERF,18058,sb_String,render,"1",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.13.1",0
PERF,18058,sb_String,render,"2",0
PERF,18058,sb_RenderExtension,render,"text",0
PERF,18058,sb_Control,render,"backgroundTable.14.1",0
PERF,18059,sb_String,render,"3",0
PERF,18059,sb_RenderExtension,render,"text",0
PERF,18059,sb_Control,render,"backgroundTable.15.1",0
PERF,18059,sb_String,render,"4",0
PERF,18059,sb_RenderExtension,render,"text",0
PERF,18059,sb_Control,render,"backgroundTable.16.1",0
PERF,18059,sb_String,render,"5",0
PERF,18059,sb_RenderExtension,render,"text",0
PERF,18059,sb_Control,render,"backgroundTable.17.1",0
PERF,18059,sb_String,render,"6",0
PERF,18059,sb_RenderExtension,render,"text",0
PERF,18059,sb_Control,render,"backgroundTable.18.1",0
PERF,18060,sb_Image,render,"images/scrollingListBG.png",1
PERF,18060,sb_RenderExtension,render,"image",1
PERF,18060,sb_Control,render,"whiteFill",1
PERF,18060,sb_Control,render,"foregroundTable",0
PERF,18060,sb_String,render,"1",0
PERF,18060,sb_RenderExtension,render,"text",0
PERF,18060,sb_Control,render,"foregroundTable.13.1",0
PERF,18060,sb_Control,render,"backgroundTable",0
PERF,18060,sb_String,render,"56",0
PERF,18060,sb_RenderExtension,render,"text",0
PERF,18060,sb_Control,render,"backgroundTable.56.1",0
PERF,18060,sb_String,render,"57",0
